ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,954.0,1832.0,0.0,2.0,0.0,16,0.00055317,0.0,0.0,0,0,8.699669134,0.00055317,5.762222163,0.00055317
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1277.0,694.0,0.0,5.0,0.0,17,0.0,0.0,0.0,0,0,8.720592086,0.020922952,5.159618998,4.984403125
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,695.0,1277.0,0.0,5.0,0.0,16,0.000507387,0.0,0.0,0,0,8.721099473,0.000507387,5.160126385,0.000507387
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1272.0,693.0,0.0,4.0,0.0,17,0.0,0.0,0.0,0,0,8.721813269,0.000713796,5.16133809,4.991181766
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,694.0,1272.0,0.0,4.0,0.0,16,0.000560075,0.0,0.0,0,0,8.722373344,0.000560075,5.161898165,0.000560075
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1819.0,950.0,0.0,6.0,0.0,17,0.0,0.0,0.0,0,0,9.526864056,0.804490712,5.9650688,4.991306585
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,951.0,1819.0,0.0,6.0,0.0,16,0.000771796,0.0,0.0,0,0,9.527635852,0.000771796,5.965840596,0.000771796
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,2886.0,1579.0,0.0,3.0,0.0,17,0.0,0.0,0.0,0,0,12.279236739,2.751600887,8.719839901,5.031431177
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,131328.0,1580.0,2886.0,0.0,3.0,0.0,16,0.000715058,0.0,0.0,0,0,12.279951797,0.000715058,8.720554959,0.000715058
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,984.0,1816.0,0.0,1.0,0.0,17,0.0,0.0,0.0,0,0,24.463984457,12.18403266,21.526902305,15.766131315
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1817.0,984.0,0.0,1.0,0.0,16,5.9604e-05,0.0,0.0,0,0,24.464044061,5.9604e-05,21.526961909,5.9604e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,954.0,1832.0,0.0,2.0,0.0,17,0.0,0.0,0.0,0,0,24.464426354,0.000382293,21.526979383,15.76475722
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1833.0,954.0,0.0,2.0,0.0,16,2.5443e-05,0.0,0.0,0,0,24.464451797,2.5443e-05,21.527004826,2.5443e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,695.0,1277.0,0.0,5.0,0.0,17,0.0,0.0,0.0,0,0,24.464613184,0.000161387,20.903640096,15.743513711
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1278.0,695.0,0.0,5.0,0.0,16,1.5574e-05,0.0,0.0,0,0,24.464628758,1.5574e-05,20.90365567,1.5574e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,694.0,1272.0,0.0,4.0,0.0,17,0.0,0.0,0.0,0,0,24.464772639,0.000143881,20.90429746,15.742399295
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1273.0,694.0,0.0,4.0,0.0,16,1.4282e-05,0.0,0.0,0,0,24.464786921,1.4282e-05,20.904311742,1.4282e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,951.0,1819.0,0.0,6.0,0.0,17,0.0,0.0,0.0,0,0,24.464936548,0.000149627,20.903141292,14.937300696
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1820.0,951.0,0.0,6.0,0.0,16,1.4457e-05,0.0,0.0,0,0,24.464951005,1.4457e-05,20.903155749,1.4457e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,131328.0,1580.0,2886.0,0.0,3.0,0.0,17,0.0,0.0,0.0,0,0,24.465105594,0.000154589,20.905708756,12.185153797
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,2887.0,1580.0,0.0,3.0,0.0,16,1.3922e-05,0.0,0.0,0,0,24.465119516,1.3922e-05,20.905722678,1.3922e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,984.0,1816.0,0.0,1.0,0.0,17,0.0,0.0,0.0,0,0,24.46527248,0.000152964,21.528190328,0.001228419
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1817.0,984.0,0.0,1.0,0.0,16,1.4437e-05,0.0,0.0,0,0,24.465286917,1.4437e-05,21.528204765,1.4437e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,954.0,1832.0,0.0,2.0,0.0,17,0.0,0.0,0.0,0,0,24.465456896,0.000169979,21.528009925,0.001005099
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1833.0,954.0,0.0,2.0,0.0,16,1.3085e-05,0.0,0.0,0,0,24.465469981,1.3085e-05,21.52802301,1.3085e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,694.0,1272.0,0.0,4.0,0.0,17,0.0,0.0,0.0,0,0,24.465593058,0.000123077,20.905117879,0.000806137
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1273.0,694.0,0.0,4.0,0.0,16,1.207e-05,0.0,0.0,0,0,24.465605128,1.207e-05,20.905129949,1.207e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,131328.0,1580.0,2886.0,0.0,3.0,0.0,17,0.0,0.0,0.0,0,0,24.465721613,0.000116485,20.906324775,0.000602097
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,2887.0,1580.0,0.0,3.0,0.0,16,1.2478e-05,0.0,0.0,0,0,24.465734091,1.2478e-05,20.906337253,1.2478e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,695.0,1277.0,0.0,5.0,0.0,17,0.0,0.0,0.0,0,0,24.465872614,0.000138523,20.904899526,0.001243856
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1278.0,695.0,0.0,5.0,0.0,16,1.2555e-05,0.0,0.0,0,0,24.465885169,1.2555e-05,20.904912081,1.2555e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,951.0,1819.0,0.0,6.0,0.0,17,0.0,0.0,0.0,0,0,24.466032472,0.000147303,20.904237216,0.001081467
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1820.0,951.0,0.0,6.0,0.0,16,1.2121e-05,0.0,0.0,0,0,24.466044593,1.2121e-05,20.904249337,1.2121e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,984.0,1816.0,0.0,1.0,0.0,17,0.0,0.0,0.0,0,0,24.466238801,0.000194208,21.529156649,0.000951884
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1817.0,984.0,0.0,1.0,0.0,16,1.5595e-05,0.0,0.0,0,0,24.466254396,1.5595e-05,21.529172244,1.5595e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,954.0,1832.0,0.0,2.0,0.0,17,0.0,0.0,0.0,0,0,24.466392796,0.0001384,21.528945825,0.000922815
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1833.0,954.0,0.0,2.0,0.0,16,1.3603e-05,0.0,0.0,0,0,24.466406399,1.3603e-05,21.528959428,1.3603e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,694.0,1272.0,0.0,4.0,0.0,17,0.0,0.0,0.0,0,0,24.466544935,0.000138536,20.906069756,0.000939807
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1273.0,694.0,0.0,4.0,0.0,16,1.3042e-05,0.0,0.0,0,0,24.466557977,1.3042e-05,20.906082798,1.3042e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,131328.0,1580.0,2886.0,0.0,3.0,0.0,17,0.0,0.0,0.0,0,0,24.466687047,0.00012907,20.907290209,0.000952956
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,2887.0,1580.0,0.0,3.0,0.0,16,1.2084e-05,0.0,0.0,0,0,24.466699131,1.2084e-05,20.907302293,1.2084e-05
