"ip.src","ip.dst","ip.len","ip.flags.df","ip.flags.mf","ip.fragment","ip.fragment.count","ip.fragments","ip.ttl","ip.proto","tcp.window_size","tcp.ack","tcp.seq","tcp.len","tcp.stream","tcp.urgent_pointer","tcp.flags","tcp.analysis.ack_rtt","tcp.segments","tcp.reassembled.length","http.request","udp.port","frame.time_relative","frame.time_delta","tcp.time_relative","tcp.time_delta"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1820","951","0","6","0","0x010","0.000012121","","","","","24.466044593","0.000012121","20.904249337","0.000012121"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","984","1816","0","1","0","0x011","","","","","","24.466238801","0.000194208","21.529156649","0.000951884"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1817","984","0","1","0","0x010","0.000015595","","","","","24.466254396","0.000015595","21.529172244","0.000015595"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","954","1832","0","2","0","0x011","","","","","","24.466392796","0.000138400","21.528945825","0.000922815"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1833","954","0","2","0","0x010","0.000013603","","","","","24.466406399","0.000013603","21.528959428","0.000013603"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","694","1272","0","4","0","0x011","","","","","","24.466544935","0.000138536","20.906069756","0.000939807"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1273","694","0","4","0","0x010","0.000013042","","","","","24.466557977","0.000013042","20.906082798","0.000013042"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","131328","1580","2886","0","3","0","0x011","","","","","","24.466687047","0.000129070","20.907290209","0.000952956"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","2887","1580","0","3","0","0x010","0.000012084","","","","","24.466699131","0.000012084","20.907302293","0.000012084"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","695","1277","0","5","0","0x011","","","","","","24.466836730","0.000137599","20.905863642","0.000951561"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1278","695","0","5","0","0x010","0.000011573","","","","","24.466848303","0.000011573","20.905875215","0.000011573"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","951","1819","0","6","0","0x011","","","","","","24.467041514","0.000193211","20.905246258","0.000996921"
